id,aspect,summarize
637397cd39de7355c1044dea,房間_中,這次住的是六人房上下舖房型，旅館位置交通方便也很熱鬧，令人印象深刻的是共用衛浴非常乾淨，一點發霉和水垢都沒有，對於背包客房型共用衛浴而言，能打掃得這麼乾淨表示服務人員真的有很認真維持整潔。
637397cd39de7355c1044dea,房間_負,這家住宿真的是無意之間找到的，我覺得性價比非常高，除了設備齊全環境簡潔乾淨，真的無可挑剔，真的要說我必須要說車流量太大所以靠窗的地方真的很吵，我搬進去時真的睡不好覺，但自己又不能住那種無窗的房間，雖然提供耳塞但自己真的太敏感，早餐地點也在樓下，很方便。
637397cd39de7355c1044dea,服務_正,地點很棒北車走出來不到幾分鐘就到了，員工也很親切細心，便宜的價格還附早餐，整個很棒，而且走路到赤峰街那也不遠。
637397cd39de7355c1044dea,服務_中,員工服務親切，房間很乾淨，整體都很棒，可惜早餐，點才開始，有點晚
637397cd39de7355c1044dea,服務_負,雖然二樓辦公區因為書店進駐，對於住宿旅客的開放時間有所調整，但是各有各的風味與優點，推薦。
637397cd39de7355c1044dea,設備_正,文青風格，完全無菸環境，極力推薦。
637397cd39de7355c1044dea,設備_中,這次住的是六人房上下舖房型，旅館位置交通方便也很熱鬧，令人印象深刻的是共用衛浴非常乾淨，一點發霉和水垢都沒有，對於背包客房型共用衛浴而言，能打掃得這麼乾淨表示服務人員真的有很認真維持整潔。
637397cd39de7355c1044dea,設備_負,環境乾淨整潔，整個旅舍都很有設計感，公共空間也給人一種很開放的的感覺，絲毫不會有壓迫感，包含廚房，衛浴設備到房間等都規劃得宜，標示都十分清楚，是十分推薦的旅社。
637397cd39de7355c1044dea,價格_正,地點很棒北車走出來不到幾分鐘就到了，員工也很親切細心，便宜的價格還附早餐，整個很棒，而且走路到赤峰街那也不遠。
637397cd39de7355c1044dea,價格_中,設施也很不錯，但熱水供應有一點點不穩定，只是一點點。
637397cd39de7355c1044dea,價格_負,早餐算是好吃但是以這個價錢的單人房房間有蟑螂還沒有落塵區被單有灰塵房間只有廁所有垃圾桶隔音也不好對於沒有要使用公設的客人相當不實用也不太推薦覺得很失望。
637397cd39de7355c1044deb,交通_正,飯店樓下有星巴克，周邊生活機能很好，美食免煩惱，交通方便捷運站附近，房間乾淨舒適，台北住宿首選推薦。
637397cd39de7355c1044deb,交通_中,優點，有停車場，設施很新，早餐提供星巴克，有機會下回還會入住。
637397cd39de7355c1044deb,交通_負,缺，停車場電梯只到大廳有點不方便，優，地點優越，床好睡，隔音佳，二樓還有販賣機半夜可解解饞。
637397cd39de7355c1044deb,早餐_正,地理位置佳，附近商店便利，麥當勞，飯店設備完善，熱水正常，乾淨，新穎，以電影元素為設計，非常喜歡具有特色的飯店，員工素質優異，貼心，親切，小時熱心服務，專業。
637397cd39de7355c1044deb,早餐_中,飯店裡有星巴克，如果入住遇到假日，星巴克只為飯店旅客而開，很貼心，有一些特定商品有興趣可以購買，這間星巴克是有提供酒精飲品，雖然酒單沒有很豐富，但是想喝喝星巴克的含酒精飲品可以來嘗鮮，當然如果要喝星巴克的調酒酒吧，最近的推薦是日本東京。
637397cd39de7355c1044deb,早餐_負,入住時間，交通，鄰近善導寺站，有行李或者不想走樓梯的，請使用用，號出口，服務，積極親切，溫和並有效率，住房，配備有咖啡機方便使用，並有各種枕頭供房客使用，整體算是一應俱全，不過可惜沒有沐浴鹽，大廳一旁還有星巴克，房客享有九折優惠，感覺，住房品優渥，隔音佳，洗澡水溫，水速均有很好的表現，房內潔淨度良好，床鋪個人覺得偏軟，採光極佳，隱私稍微可惜，浴室廁所分離，周邊，之名阜杭豆漿，飲料，速食店，便利商店，公車，捷運站等均有，這次的住房經驗整體很棒，也感謝飯店對於我們紀念日的重視，期待下次入住。
637397cd39de7355c1044deb,房間_正,距離善導寺，號出口走路，分鐘，早餐是星巴克，在指定時間前往是房客限定，人超級少可以大拍特拍，房間及浴室的落地窗景色很美，環境也相當乾淨整潔，整體相當推薦。
637397cd39de7355c1044deb,房間_中,飯店是連鎖集團的品牌，同等的服務但是價格優惠非常多，房間設計非常好，健身房，小時開放，在善導寺，交通也非常方便，但是早餐是星巴克，不喜歡吃麵包當早餐的人就有點可惜了，非常推薦各位來這邊。
637397cd39de7355c1044deb,房間_負,入住時間，交通，鄰近善導寺站，有行李或者不想走樓梯的，請使用用，號出口，服務，積極親切，溫和並有效率，住房，配備有咖啡機方便使用，並有各種枕頭供房客使用，整體算是一應俱全，不過可惜沒有沐浴鹽，大廳一旁還有星巴克，房客享有九折優惠，感覺，住房品優渥，隔音佳，洗澡水溫，水速均有很好的表現，房內潔淨度良好，床鋪個人覺得偏軟，採光極佳，隱私稍微可惜，浴室廁所分離，周邊，之名阜杭豆漿，飲料，速食店，便利商店，公車，捷運站等均有，這次的住房經驗整體很棒，也感謝飯店對於我們紀念日的重視，期待下次入住。
637397cd39de7355c1044deb,服務_正,地理位置佳，附近商店便利，麥當勞，飯店設備完善，熱水正常，乾淨，新穎，以電影元素為設計，非常喜歡具有特色的飯店，員工素質優異，貼心，親切，小時熱心服務，專業。
637397cd39de7355c1044deb,服務_中,台北時代寓所，除了擁有極佳便利的區位，精緻品質的裝修氛圍，服務人員也都秉持著親切貼心的服務。
637397cd39de7355c1044deb,服務_負,房務人員的態度比櫃檯，接待人員好，千萬不能用髒床單，會被莫名酌收不合理清潔費，每個人都需要提供證件，入住相當耗時，使用，訂房，訂房人也是相符合入住人，即使給了編號，也同步用訊息跟飯店聯繫，照樣無法入住，退房還得站在櫃檯等候，檢查房間是否有被我們毀損，跟犯人沒有兩樣，貴飯店的服務一流在電話一頭的還會反泊，別的飯店可以，不代表我們可以，沒有敬語的五星級飯店，本人平均一個月住，次以上飯店，在貴飯店發生的事情，都是頭一遭經驗，人生第一次想給飯店評價。
637397cd39de7355c1044deb,設備_正,地理位置佳，附近商店便利，麥當勞，飯店設備完善，熱水正常，乾淨，新穎，以電影元素為設計，非常喜歡具有特色的飯店，員工素質優異，貼心，親切，小時熱心服務，專業。
637397cd39de7355c1044deb,設備_中,房間內的視聽環境完整，隔音佳，螢幕投影便利，窗簾遮光效果好，讓我們享受了一夜的電影和音樂。
637397cd39de7355c1044deb,設備_負,第一次入住，非常喜歡這間飯店，硬體設備都很先進也很人性化，電視很大，躺在沙發看也都覺得螢幕很大，鏡面投影對於不太看台灣電視節目的人來真的是太貼心了，有機會一定會再入住。
637397cd39de7355c1044deb,價格_正,住宿可在星巴克咖啡享，折優惠，早上時段僅房客可入星巴克，清幽享受咖啡是不錯。
637397cd39de7355c1044deb,價格_中,飯店是連鎖集團的品牌，同等的服務但是價格優惠非常多，房間設計非常好，健身房，小時開放，在善導寺，交通也非常方便，但是早餐是星巴克，不喜歡吃麵包當早餐的人就有點可惜了，非常推薦各位來這邊。
637397cd39de7355c1044deb,價格_負,飯店的，找不到介紹或優惠，所以沒去試，優點是，員工客氣有禮，飯店有氣質，房間有一股淡淡的茶香，不知道是不是聞錯，但個人很喜歡，有適合的價錢，還是推薦入住
637397cd39de7355c1044dec,交通_正,只是地點近家樂福，走到捷運站要，分鐘，台北車站坐的士，便到達，客房設施好，但醫院在旁邊，每晚都被救護車的響聲嘈醒。
637397cd39de7355c1044dec,交通_中,整潔度，員工服務態度都很好，裡面還有高科技小美機，只要躺著喊口令就可開燈，開關窗戶。
637397cd39de7355c1044dec,交通_負,家中長輩腳受傷就近找旅館住宿，交通非常方便，有停車場好停車，房間寬敞舒適，床也好睡，服務人員都是客氣有禮笑容滿面，美中不足的地方是一樓剛開的泰國餐廳，油煙味飄到飯店大廳，讓人很不舒服，是需要改善的地方。
637397cd39de7355c1044dec,早餐_正,附設停車場很方便，附近有捷運站，騎到西門町很好逛，步行道寬廣散步可到西門町，房間寬敞乾淨舒適，枕頭與床柔軟度剛好又寬大很舒服，空調也剛好，是能安心放鬆的飯店，飯店餐廳也很好吃，是台北個人住宿首選，週圍巷弄美食很好逛，家樂福在對面超方便，全新改裝很棒。
637397cd39de7355c1044dec,早餐_中,性價比極高房間也很好很乾淨而且視野也很舒服看出去很漂亮然後食物也很好吃員工的服務很好會讓人覺得花錢很值得的飯店會想著要再去住一次的好飯店。
637397cd39de7355c1044dec,早餐_負,這次住六樓，在房間內一直聽到同樓層的房客開關門的聲音跟聊天的聲音，不只關門聲音很清楚，有時候在床頭也會感受到震動，整個晚上沒有辦法好好在房間休息，還會被嚇到，房間內的小冰箱發霉，也不太能冷藏，晚上打電話問飯店員工卻被告知房間內的冰箱是化學冰箱，本來就不太能冷藏，他們辦公室提供的冰箱也被其他房客冰滿了，沒有辦法解決我們的問題，最生氣的早上要下樓用早餐，當初會選擇花園酒店而不是其他飯店也是看了其他人的評價覺得早餐選擇多，提供的也不錯，結果八點半下去發現門口一堆人在排隊，沒辦法進入用餐，飯店員工沒有辦法給我們要等待的時間，只讓我們選擇要不要用餐盒外帶方式，後來有工作人員表示現場有兩位的可以先入坐，我們上前表示我們是兩位的，穿西裝外套的女生卻告訴我們要從頭排隊。
637397cd39de7355c1044dec,房間_正,附設停車場很方便，附近有捷運站，騎到西門町很好逛，步行道寬廣散步可到西門町，房間寬敞乾淨舒適，枕頭與床柔軟度剛好又寬大很舒服，空調也剛好，是能安心放鬆的飯店，飯店餐廳也很好吃，是台北個人住宿首選，週圍巷弄美食很好逛，家樂福在對面超方便，全新改裝很棒。
637397cd39de7355c1044dec,房間_中,性價比極高房間也很好很乾淨而且視野也很舒服看出去很漂亮然後食物也很好吃員工的服務很好會讓人覺得花錢很值得的飯店會想著要再去住一次的好飯店。
637397cd39de7355c1044dec,房間_負,這次住六樓，在房間內一直聽到同樓層的房客開關門的聲音跟聊天的聲音，不只關門聲音很清楚，有時候在床頭也會感受到震動，整個晚上沒有辦法好好在房間休息，還會被嚇到，房間內的小冰箱發霉，也不太能冷藏，晚上打電話問飯店員工卻被告知房間內的冰箱是化學冰箱，本來就不太能冷藏，他們辦公室提供的冰箱也被其他房客冰滿了，沒有辦法解決我們的問題，最生氣的早上要下樓用早餐，當初會選擇花園酒店而不是其他飯店也是看了其他人的評價覺得早餐選擇多，提供的也不錯，結果八點半下去發現門口一堆人在排隊，沒辦法進入用餐，飯店員工沒有辦法給我們要等待的時間，只讓我們選擇要不要用餐盒外帶方式，後來有工作人員表示現場有兩位的可以先入坐，我們上前表示我們是兩位的，穿西裝外套的女生卻告訴我們要從頭排隊。
637397cd39de7355c1044dec,服務_正,飯店服務人員很熱心，服務態度非常棒。
637397cd39de7355c1044dec,服務_中,很合宜的價格，而房間寬敞舒適，明亮乾淨，廁所高級燈光好，服務人員很有熱忱，還提供西門，龍山寺捷運站接駁服務。
637397cd39de7355c1044dec,服務_負,點多，時還需稍等確認房間，已入住時過不久，位服務人員，有可能有敲門我們沒聽到，直接開門當時好險有門擋，我開門出去他們就問我們是續住人員，我答剛入住後，當下，位服務人員態度稍不及格急忙就走掉，讓我有點傻眼。
637397cd39de7355c1044dec,設備_正,環境整潔乾淨，停車方便，員工親切，房間語音設備很棒。
637397cd39de7355c1044dec,設備_中,很合宜的價格，而房間寬敞舒適，明亮乾淨，廁所高級燈光好，服務人員很有熱忱，還提供西門，龍山寺捷運站接駁服務。
637397cd39de7355c1044dec,設備_負,電梯會固定停在一樓減少旅客等待時間，和之前入住相比，不論走道還是房內，多了很多插畫，也展示了艋舺當地的歷史元素，房間慢慢轉型為智慧化，提供語音機器人等設施，但走道的地毯還是比較有老飯店的感覺，這次入住雖然升等，人房，但是房內的地板與桌上都有黏黏的液體，可能沒有清潔乾淨，其餘不論隔音，舒適度都很不錯。
637397cd39de7355c1044dec,價格_正,價格優惠外地點還很方便，騎乘共享腳踏車就能到西門町捷運站還車，價格便宜服務品質還是很優秀，住了兩天請房務幫忙補備品都有確實的執行。
637397cd39de7355c1044dec,價格_中,很合宜的價格，而房間寬敞舒適，明亮乾淨，廁所高級燈光好，服務人員很有熱忱，還提供西門，龍山寺捷運站接駁服務。
637397cd39de7355c1044dec,價格_負,價格及入住環境都很不錯，還有提供一些古早味零食可以免費取用，房內還有免費的爆米花非常好吃咖啡也很好喝，有浴缸雖然小了一點，睡到一半發現床單有點污漬小扣分，整體來講性價比真的很不錯。
637397cd39de7355c1044ded,交通_正,位置相當優越，距離沙灘步行很近，服務人員態度很好
637397cd39de7355c1044ded,交通_中,
637397cd39de7355c1044ded,交通_負,
637397cd39de7355c1044ded,早餐_正,沙灘真的不錯，飯店設施不算多，但該有的都有，大人小孩都滿意，晚餐的福粵樓份量多又好吃，早餐也不錯，而且用餐空間寬敞舒適，唯一需要改善的是果汁杯應該可以更乾淨一點。
637397cd39de7355c1044ded,早餐_中,整體上來說都不錯，飯店後方就是海水浴場，可玩海水也有室內泳池兩種感受一次滿足。
637397cd39de7355c1044ded,早餐_負,房間很貼心的提供了海灘拖鞋，連小朋友的都設想到了，防曬乳也準備好了，房內電影很新很多樣，而且都不用另外付錢，看得很過癮，床墊和空調十分舒適，游泳池水溫很剛好，每一樓層都有茶水間提供冰塊和熱水，還有飲料販賣機，飲料價格也都很平實，兒童遊戲區域玩具比較少但是空間很舒適，所有服務人員都會很誠意的跟客人打招戶，讓人賓至如歸，這次還沒機會泡湯，一定還要再回來。
637397cd39de7355c1044ded,房間_正,沙灘真的不錯，飯店設施不算多，但該有的都有，大人小孩都滿意，晚餐的福粵樓份量多又好吃，早餐也不錯，而且用餐空間寬敞舒適，唯一需要改善的是果汁杯應該可以更乾淨一點。
637397cd39de7355c1044ded,房間_中,設施相當新且整潔，房間空間也很大，人員服務態度良好，但兒童遊戲設施略顯陽春，美中不足。
637397cd39de7355c1044ded,房間_負,整體住房體驗很好，飯店位置就在福隆海水浴場旁，飯店和房間設計很美，房間內有免費的電影可以選擇觀看，小朋友在戶外游泳和兒童娛樂室玩的很開心，大人陪在兒童娛樂室裡也有書本可以閱讀打發時間，員工很友善，臉上都帶著笑臉，早餐，也很好吃，唯一不習慣的是房間內燈光有點暗。
637397cd39de7355c1044ded,服務_正,位置相當優越，距離沙灘步行很近，服務人員態度很好
637397cd39de7355c1044ded,服務_中,員工服務很好，住宿當晚，家中長輩突然過敏發作，飯店員工馬上安排車輛送去急診站看診，很感謝飯店的處理。
637397cd39de7355c1044ded,服務_負,房間很貼心的提供了海灘拖鞋，連小朋友的都設想到了，防曬乳也準備好了，房內電影很新很多樣，而且都不用另外付錢，看得很過癮，床墊和空調十分舒適，游泳池水溫很剛好，每一樓層都有茶水間提供冰塊和熱水，還有飲料販賣機，飲料價格也都很平實，兒童遊戲區域玩具比較少但是空間很舒適，所有服務人員都會很誠意的跟客人打招戶，讓人賓至如歸，這次還沒機會泡湯，一定還要再回來。
637397cd39de7355c1044ded,設備_正,設備與環境都不錯，也有自己的泳池供孩童玩樂，要去沙灘也很近，美中不足的在餐廳餐點部分或許多用點心會更好。
637397cd39de7355c1044ded,設備_中,設施相當新且整潔，房間空間也很大，人員服務態度良好，但兒童遊戲設施略顯陽春，美中不足。
637397cd39de7355c1044ded,設備_負,房間很貼心的提供了海灘拖鞋，連小朋友的都設想到了，防曬乳也準備好了，房內電影很新很多樣，而且都不用另外付錢，看得很過癮，床墊和空調十分舒適，游泳池水溫很剛好，每一樓層都有茶水間提供冰塊和熱水，還有飲料販賣機，飲料價格也都很平實，兒童遊戲區域玩具比較少但是空間很舒適，所有服務人員都會很誠意的跟客人打招戶，讓人賓至如歸，這次還沒機會泡湯，一定還要再回來。
637397cd39de7355c1044ded,價格_正,離福隆沙灘近，服務很好，價格雖高，但很值得一住。
637397cd39de7355c1044ded,價格_中,早餐也好吃，只可惜沒有現做蛋捲，個人喜好
637397cd39de7355c1044ded,價格_負,房間很貼心的提供了海灘拖鞋，連小朋友的都設想到了，防曬乳也準備好了，房內電影很新很多樣，而且都不用另外付錢，看得很過癮，床墊和空調十分舒適，游泳池水溫很剛好，每一樓層都有茶水間提供冰塊和熱水，還有飲料販賣機，飲料價格也都很平實，兒童遊戲區域玩具比較少但是空間很舒適，所有服務人員都會很誠意的跟客人打招戶，讓人賓至如歸，這次還沒機會泡湯，一定還要再回來。
637397cd39de7355c1044dee,交通_正,到台北旅遊的好選擇，服務人員親切有禮，房間乾淨整潔，地理位置非常優，附近很熱鬧，停車場平車好停。
637397cd39de7355c1044dee,交通_中,鄰近捷運站，交通便利，停車位晚上就滿了。
637397cd39de7355c1044dee,交通_負,唯一比較需要提的是，一開始要辦理入住時將車子開入停車場時，有看到立牌顯示車位已滿請到其他停車場找位子，但當下又要注意後方來車，又要看立牌上地圖，真的很不容易，且停車場的服務人員也沒有主動上前說明引導，這部分建議可以再改進。
637397cd39de7355c1044dee,早餐_正,從前枱接待，和，親切又有效率的入住辦理，以及大廳門僮行李員的主動服務，再到珍珠坊酒吧好吃的輕食和極佳的調酒口味，與，熱情又專業的服務，加上房間寬敞的空間和優雅的設計，和頂樓常溫的泳池與乾淨舒通的三溫暖區域，再到早餐品項細膩又美味，烘培坊的鳳黎酥蛋黃酥焦糖餅乾等皆十分好吃。
637397cd39de7355c1044dee,早餐_中,入住日期是平日，價格比較平易近人，物超所值，房間很乾淨，但早餐跟房間比稍嫌遜色，價格可以接受的話算是一間不錯的飯店。
637397cd39de7355c1044dee,早餐_負,這次是為了慶生入住大倉久和，但並沒有特別和飯店提及此事，在辦理入住時櫃臺人員應該是發現了，很貼心的偷偷幫忙升等到超豪華客房，讓我一打開房間就有了極大的驚喜，由於房間實在太舒服，讓我當晚早早就回飯店捨不得離開，這次遇到的每位飯店員工都有很棒的服務態度，中午退房時剛好遇到房務，他們大老遠看到客人就熱情問候。
637397cd39de7355c1044dee,房間_正,從前枱接待，和，親切又有效率的入住辦理，以及大廳門僮行李員的主動服務，再到珍珠坊酒吧好吃的輕食和極佳的調酒口味，與，熱情又專業的服務，加上房間寬敞的空間和優雅的設計，和頂樓常溫的泳池與乾淨舒通的三溫暖區域，再到早餐品項細膩又美味，烘培坊的鳳黎酥蛋黃酥焦糖餅乾等皆十分好吃。
637397cd39de7355c1044dee,房間_中,入住日期是平日，價格比較平易近人，物超所值，房間很乾淨，但早餐跟房間比稍嫌遜色，價格可以接受的話算是一間不錯的飯店。
637397cd39de7355c1044dee,房間_負,我中山北路上住過晶華，希爾頓，南京西這邊大倉久和六福居，特愛大倉久，因為房間的設計就是好，加上我很愛上便則和浴室獨立分開外，他的浴缸泡澡是有電視的，之前住一次有覺得床頭沒插頭和，比較麻煩，但這次有新增進去，唯一可以再加強的是電視再大一點，可以加入好的音響設備，然後搖控器有點難按以外，早餐的部份我仍覺得相當普通，沒必要再加價到吃早餐，因為地理位置很好，附近有餐廳，百貨公司都夠你吃到翻掉，我個人是相當推這間飯店的休閒舒適度，床也軟，隔音比其他間好一些，但目前疫情原因還無法用三溫暖，這是他很大的賣掉，項樓泳池也不錯啦，然後咖啡機和咖啡盒都收光了。
637397cd39de7355c1044dee,服務_正,從前枱接待，和，親切又有效率的入住辦理，以及大廳門僮行李員的主動服務，再到珍珠坊酒吧好吃的輕食和極佳的調酒口味，與，熱情又專業的服務，加上房間寬敞的空間和優雅的設計，和頂樓常溫的泳池與乾淨舒通的三溫暖區域，再到早餐品項細膩又美味，烘培坊的鳳黎酥蛋黃酥焦糖餅乾等皆十分好吃。
637397cd39de7355c1044dee,服務_中,貼心的配合我的需求做了調整，不愧是注重服務與旅客需求，以細緻服務為主的日式管理。
637397cd39de7355c1044dee,服務_負,工作人員的熱忱從進入飯店門口開始，到退房後都很滿意，飯店硬體設施有質感，泳池，三溫暖很棒，全體工作人員的服務，軟體，貼心令人滿意，有機會，定會再入住。
637397cd39de7355c1044dee,設備_正,住宿體驗跟其他，星級比起來實在差很多，優點是大廳接待人員都很專業，還晚上兼房務幫忙清潔，空調剛好不會太強非常舒適。
637397cd39de7355c1044dee,設備_中,服務態度親切，房間新，設備完整。
637397cd39de7355c1044dee,設備_負,整體感覺都非常棒，飯店人員態度親切有禮，設施整潔乾淨，房間採光明亮，飯店內餐廳料理皆極具水準，非常推薦。
637397cd39de7355c1044dee,價格_正,現在的性價比非常適合去住一晚，設施品質不在話下，更有優勢的地點，非常不錯。
637397cd39de7355c1044dee,價格_中,入住日期是平日，價格比較平易近人，物超所值，房間很乾淨，但早餐跟房間比稍嫌遜色，價格可以接受的話算是一間不錯的飯店。
637397cd39de7355c1044dee,價格_負,我中山北路上住過晶華，希爾頓，南京西這邊大倉久和六福居，特愛大倉久，因為房間的設計就是好，加上我很愛上便則和浴室獨立分開外，他的浴缸泡澡是有電視的，之前住一次有覺得床頭沒插頭和，比較麻煩，但這次有新增進去，唯一可以再加強的是電視再大一點，可以加入好的音響設備，然後搖控器有點難按以外，早餐的部份我仍覺得相當普通，沒必要再加價到吃早餐，因為地理位置很好，附近有餐廳，百貨公司都夠你吃到翻掉，我個人是相當推這間飯店的休閒舒適度，床也軟，隔音比其他間好一些，但目前疫情原因還無法用三溫暖，這是他很大的賣掉，項樓泳池也不錯啦，然後咖啡機和咖啡盒都收光了。
637397cd39de7355c1044def,交通_正,捷運，號出口，順著漢口路直走，分鐘左轉漢口街二段，再走，分，便可看到。
637397cd39de7355c1044def,交通_中,一家子在外逛了一天后搭地鐵到西門站，悠閒的逛了西門町商圈還買了食物大包小包的回酒店，可以坐在餐廳吃，餐廳有，小時免費提供飲料。
637397cd39de7355c1044def,交通_負,地理位置方便，開車北上夜停洛陽停車場，附近就可以逛街，附中西式早餐，服務人員態度佳，可惜房間隔音不好，因為沒窗戶，所以有點異味，公共電梯會有遊藝場所客人一起使用，感受不佳。
637397cd39de7355c1044def,早餐_正,交通便捷，早餐菜色普通，不過價格便宜，房間還有附小保險箱，蠻方便的。
637397cd39de7355c1044def,早餐_中,但這個價位早餐非常豐盛。
637397cd39de7355c1044def,早餐_負,缺點是，隔音不好，洗澡水壓不足，非常小，對於洗頭的人來說，非常不便，房間看起來整體還算新，但是房務打掃不夠確實，我們房間的瓶裝水，有，瓶是已經被喝過開過了，感覺很不衛生，位置很好，離逛街的地方很近，但是出入口人員來來去去有些複雜，但是整體來說，還算不錯。
637397cd39de7355c1044def,房間_正,效率很棒，我們是平日去住的，雖然房間有稍許煙味，不太影響，我們房間是在，樓，個人覺得滿安靜的，但地板清潔需要加強一下，廁所也很乾淨。
637397cd39de7355c1044def,房間_中,位於出入複雜的老商業大樓中，有許多禁示吸毒的告示牌，有的房間有煙味和霉味，除非對環境不要求，不然不建議啦。
637397cd39de7355c1044def,房間_負,櫃檯在大樓一樓，房間電梯在外面與大樓共用，整棟大樓出入的人非常雜亂，房間內部還算整潔，但是沒有，睡到一半突然響起火災警報，趕緊收東西下樓，結果是有人在房間抽菸，飯店業者完全無道歉，隔天晚上又發生相同事件，這要不是地點方便價格還可以，絕對不考慮再去。
637397cd39de7355c1044def,服務_正,唯一感覺不錯的是服務人員態度
637397cd39de7355c1044def,服務_中,服務好，房間乾淨，地點佳，價格合理。
637397cd39de7355c1044def,服務_負,整體上來說算不錯，但隔音非常的不好，影響睡眠，隔天用早餐，驗票人員態度還不錯，最後一天的女服務員沒看清楚票數，一直跟我要票，給予人態度觀感很差，讓這次的旅遊住宿有點小缺憾
637397cd39de7355c1044def,設備_正,地理位置離捷運及公車站近，交通方便
637397cd39de7355c1044def,設備_中,設備有點老舊但價格便宜。
637397cd39de7355c1044def,設備_負,便利，但房間剛好安排在排水管處，因此只有人房間再用水，就會有抽水馬達的聲音，以及低樓層有一些遊樂場出入人員有點複雜，其餘都。
637397cd39de7355c1044def,價格_正,原來西門日記旅館同高絲旅館是同一間酒店，我去到先知，真係笑左出來，價錢如果我訂高絲旅會平小小，我以前去都有住過高絲旅，我覺得方便，落街就是西門町。
637397cd39de7355c1044def,價格_中,價錢變動高，便宜的時候就一定會入住，地點便利，又有免費早餐。
637397cd39de7355c1044def,價格_負,缺點是，隔音不好，洗澡水壓不足，非常小，對於洗頭的人來說，非常不便，房間看起來整體還算新，但是房務打掃不夠確實，我們房間的瓶裝水，有，瓶是已經被喝過開過了，感覺很不衛生，位置很好，離逛街的地方很近，但是出入口人員來來去去有些複雜，但是整體來說，還算不錯。
637397cd39de7355c1044df0,交通_正,交通非常便捷，捷運台北車站出站步行，分鐘內可到，住宿價錢很親民，早餐自助吧不錯吃，非疫情期間時入住。
637397cd39de7355c1044df0,交通_中,停車場位子太少，來飯店晚的得停到有合作但只有停車優惠的舊大亞百貨停車場。
637397cd39de7355c1044df0,交通_負,入住當天下媲美颱風的大雨，但飯店的停車場已經滿了，所以只好在大雨中下行李，把車停到隔壁大樓停車場，晚上時又說飯店樓下停車場有空位，因此讓我們把車移到飯店地下室。
637397cd39de7355c1044df0,早餐_正,大廳櫃檯服務人員態度很好，但餐廳服務員有待加強。
637397cd39de7355c1044df0,早餐_中,不貴，地理位置很好，附近有地下街，百貨公司，書店，很好買，附近各種吃喝的餐廳店也多，飯店早餐東西選擇多，寬敞又有，唯獨。
637397cd39de7355c1044df0,早餐_負,雖然說是五星級的飯店，但卻覺得沒有到五星的水準，設備太老舊，木製的洗水臺掉漆也掉木屑，放肥皂的臺子歪歪的一副快掉的樣子，牆面還有沉積很久的黴菌垢，這些明明就是可以先處理的，還有早餐時櫃檯寫要人帶位，卻在櫃檯等了將近，分鐘，服務態度是不錯沒錯，但這種水準給五星級我覺得真的是名不符實，總體經驗差，除了位子好沒其他能比的。
637397cd39de7355c1044df0,房間_正,入住剛好碰到台北連續大雨，飯店位置不錯，連接地下道出口免去了開傘淋濕的狼狽模樣。
637397cd39de7355c1044df0,房間_中,飯店員工服務很好，房間也乾淨舒適，出門遇到房務，有告知續住不用再整理，但房務仍說那就幫你們清一下垃垃，不用怕痳煩啦，回房時連床單都鋪的乾乾淨淨了，好員工一個。
637397cd39de7355c1044df0,房間_負,經過我打電話到櫃檯抗議，服務員才道歉，折騰了將近，小時才換房間給我，還屢屢道歉，我訂的房間是有浴缸的，連續三次我入住此飯店都給我沒有浴缸的房間，經過我打電話後他們才幫我換房，感覺上有點被騙。
637397cd39de7355c1044df0,服務_正,櫃檯人員要求入住前要壓冰箱用品的保證金，這種懷疑客人的服務態度，真是服務業的沈淪，真是夠誇張。
637397cd39de7355c1044df0,服務_中,飯店員工服務很好，房間也乾淨舒適，出門遇到房務，有告知續住不用再整理，但房務仍說那就幫你們清一下垃垃，不用怕痳煩啦，回房時連床單都鋪的乾乾淨淨了，好員工一個。
637397cd39de7355c1044df0,服務_負,飯店員工的服務很貼心，早上臨時在，分鐘內需要一束花束，馬上打給櫃檯詢問，櫃檯人員也迅速幫助我們解決問題，滿足我們的需求，飯店人員的用心協助讓我們很感動，謝謝協助我們的人員。
637397cd39de7355c1044df0,設備_正,台北凱薩歷史悠久，位於台北捷運站旁，交通位置相當方便。
637397cd39de7355c1044df0,設備_中,位置就在台北車站對面，有地下街連接捷運，下雨也不怕，價格合理，房間整潔，服務員很有禮貌
637397cd39de7355c1044df0,設備_負,房間整體設施還可以，吹風機還真的是網路大家說的古董，火車站，出口沒電梯，只有樓梯，對於有大件行李的，真的很不方便
637397cd39de7355c1044df0,價格_正,地點方便，台北車站正前方，價格便宜，值高。
637397cd39de7355c1044df0,價格_中,位置就在台北車站對面，有地下街連接捷運，下雨也不怕，價格合理，房間整潔，服務員很有禮貌。
637397cd39de7355c1044df0,價格_負,地鐵就在飯店地下，樓，就是為了這一點方便我才住這家飯店，因為房間不比其他飯店便宜，同時必須訂，房才是新裝潢的，其餘都是舊房，員工服務態度不是很好。
637397cd39de7355c1044df1,交通_正,位置鄰近西門捷運站，步行約需，分鐘，地點方便，價格是西門町地中比較便宜的選擇。
637397cd39de7355c1044df1,交通_中,北門站週邊新建立的火車紀念館，文藝彙集的中興堂，紅樓東區的同志酒吧集都是可一再造訪的地點，特別是紅樓後方有凌晨兩三點後才營業的虱目魚粥，建議前往。
